review,rating
"i give it 4 ratings just because of its sound quality but if i talk with this headphone during the call ,the microphone is not work. i buy it 2018 and i faced  this issue from the buying date but i ignore this .. i though that this issue was not a issue... if anybody not believe me you all search in youtube also..but overall its good product after 2 year of using this product still in a good quality..READ MORE",4
Not suitable for phone callsREAD MORE,2
Very good product... its amazing..... waww. GreatREAD MORE,5
SuperbREAD MORE,5
GreatREAD MORE,5
Stop working. Connection ProblemREAD MORE,1
Nice oneREAD MORE,5
NiceREAD MORE,5
It's very good product worthwhile .Sounds quality was awesome .If u listen the music on 50% volume then definitely u will feel full bass tribble and crystal clear sound.READ MORE,5
Very good productGood soun qualityBad micBattery backup too bestREAD MORE,5
Øśśøm at this price.READ MORE,5
Mic is not working properly. During callsREAD MORE,3
Nice headphoneREAD MORE,5
"Voice quality is good, however i bought it for my office calls but sorry to say i am not able  to use it for calls as  ppl are not able to hear me which makes me so uncomfortable therefore i stopped using it for calls. I think boat should work on MIC to Improve MIC quality.READ MORE",3
It is too bad. By 8 days it become badREAD MORE,1
"Everything is good....but it won't feel good for long time using, you will feel discomfort in ear after half an hour of usage. Mic will only work through bluetooth, not through wired. Mic is also okay okay.READ MORE",3
Performance quite well as expectedREAD MORE,4
Satisfied..READ MORE,5
Go for it don't think too much I can say that in low price this is the best oneREAD MORE,5
Sound and base quality is chhu great and affecting but ear couches are tough and giving pain after 15 minute useREAD MORE,3
Bluetooth range is not at satisfactory level.READ MORE,4
Very good for average usersGood sound qualityGreat bassBut don't buy carbon black and black red color bcoZ the material used for covering ear is not good and can be uncomfortableREAD MORE,4
It hurts in your ear if you use it for more than 1 hour continuouslyREAD MORE,3
A lot of distrabenc in blue tooth. When ever receive a call its in full volume after adjusted also.READ MORE,3
Very tight high ear pain while using  Bluetooth only getting 5 metresREAD MORE,1
Bluetooth range is not at satisfactory level.READ MORE,4
Very good for average usersGood sound qualityGreat bassBut don't buy carbon black and black red color bcoZ the material used for covering ear is not good and can be uncomfortableREAD MORE,4
It hurts in your ear if you use it for more than 1 hour continuouslyREAD MORE,3
A lot of distrabenc in blue tooth. When ever receive a call its in full volume after adjusted also.READ MORE,3
Very tight high ear pain while using  Bluetooth only getting 5 metresREAD MORE,1
Awesome loved the productREAD MORE,5
NicREAD MORE,4
Battery back up is very goodSound quality is awesomeREAD MORE,5
"Volume button & next button could have been separated, good performanceREAD MORE",4
Very nice product.. Must buyREAD MORE,5
Nice productREAD MORE,4
It's work good and battery backup is also goodREAD MORE,5
Very nice sounds and excellent bettary backupREAD MORE,5
Good in Quality ❤READ MORE,5
"Boat Rockerz 450 is better than this Boat Rockerz 400. Boat Rockerz 400 is uncomfortable to the ears and makes our ears to pain. Better buy it ( i.e., Boat Rockerz 450 ).Both are at same priceBoat Rockerz 450's design and features are awesome.READ MORE",4
Excellent purchase!READ MORE,5
Not bad 😊😊READ MORE,3
Mic is bed but sound quality is goodREAD MORE,3
Best headphones ever ☺️☺️😜😜😜READ MORE,4
All good. But  painful after sometime using itREAD MORE,4
Excellent purchase!READ MORE,5
Not bad 😊😊READ MORE,3
Mic is bed but sound quality is goodREAD MORE,3
Best headphones ever ☺️☺️😜😜😜READ MORE,4
All good. But  painful after sometime using itREAD MORE,4
Goood item really like itREAD MORE,5
AmazingREAD MORE,5
Bluetooth doesn't work properlyREAD MORE,1
"Super item but not comfortable  to wear for long time,  irtitatingREAD MORE",4
Very good product good bass worth of moneyREAD MORE,5
Excellent productREAD MORE,4
Very nice 👍 I was thinking in is bad but not it's bestREAD MORE,5
NiceREAD MORE,5
Some time sound voice is not hear clearyREAD MORE,3
Not fit nice in any head . Go for sony headphone that's betterREAD MORE,4
This is not what I am expected.READ MORE,3
Good value for money but very tight around the earsREAD MORE,3
Awsm sound good mic must buyREAD MORE,5
All is well but.verry bad productBecouse only 30 day has been distroyREAD MORE,2
Perfect product as I wantedREAD MORE,4
AwesomeREAD MORE,5
Good soundREAD MORE,4
In calling features are not soo goodREAD MORE,3
Good but it's nat bestREAD MORE,3
It's best product for playing pubgREAD MORE,5
Very nice productREAD MORE,5
Simply awesome👏READ MORE,4
Sound quality is not excellentREAD MORE,3
Best quality headphonesREAD MORE,5
Asowme productREAD MORE,5
Best ever .READ MORE,5
It's a good headphone. In this price range .READ MORE,5
Worth its price just one problem build quality need to be more higherREAD MORE,4
Good productREAD MORE,4
The sound is best in compared to all other boat rockerz but these are too small and wire are exposed...READ MORE,5
AmazingREAD MORE,5
Not badREAD MORE,4
Very good quality productREAD MORE,5
Product is so good it have easy to use and good delivery thanku flipkart   must buyREAD MORE,5
Value for monyREAD MORE,5
Is the best Quality headphonesREAD MORE,5
Very very very very very  nice 👈👈👈👍👍👍👍👍👍👍👌👌👌👌👌👌👌👌👌👌👌READ MORE,5
Osm sound and bass qualityREAD MORE,5
Not comfortableREAD MORE,3
Amazing productREAD MORE,5
It's product is nice qualityAnd I used it cantinue 2 month And no effective product So it's product best and super performanceREAD MORE,5
Good product value of moneyREAD MORE,4
AwosomeREAD MORE,5
GoodREAD MORE,4
Superb for music and pubgREAD MORE,5
It's product is nice qualityAnd I used it cantinue 2 month And no effective product So it's product best and super performanceREAD MORE,5
Good product value of moneyREAD MORE,4
AwosomeREAD MORE,5
GoodREAD MORE,4
Superb for music and pubgREAD MORE,5
Ok iam happy with this❤️🤗READ MORE,5
Value for moneyREAD MORE,3
AwesomeREAD MORE,5
NiceREAD MORE,5
Very good product 👌READ MORE,5
must buy itREAD MORE,5
Bass should be little bit more... otherwise worth to price.Good quality with timely delivery by flipkartREAD MORE,5
This item is heavy weightREAD MORE,2
worth buying itREAD MORE,4
The size was too small and you can't wear it more than 10 minuteREAD MORE,2
Amazing ..it fulfill my expectations ..fully recommendREAD MORE,5
GreatREAD MORE,5
Nice product in reasonable priceREAD MORE,5
"It's nice products but suddenly it's stop after 2 year I was found no service station of boat near by me, no other electronic store can repair this product only service stop of boat can repair it so I have to throw it in my dustbin... Sad experience with boatREAD MORE",1
So super quality working awesome 🥰READ MORE,5
Amazing ..it fulfill my expectations ..fully recommendREAD MORE,5
GreatREAD MORE,5
Nice product in reasonable priceREAD MORE,5
"It's nice products but suddenly it's stop after 2 year I was found no service station of boat near by me, no other electronic store can repair this product only service stop of boat can repair it so I have to throw it in my dustbin... Sad experience with boatREAD MORE",1
So super quality working awesome 🥰READ MORE,5
Great quality fantastic bass... Must buyREAD MORE,5
Good ProductREAD MORE,4
Awesome headsetREAD MORE,5
Very good product best for medium budget ☺️.. very nice productREAD MORE,5
Amazing... Bt this design is too old.... Change something new..... Overall this product was amazingREAD MORE,5
"Connectivity is very very bad bad,READ MORE",3
Look good and voice and bass clarity is also fine but not enough comfortable to wear more than 1 and half hour.READ MORE,4
"I am. Using it from 2 weeks and I am very glad to see it's battery backup of 6+ hours..,and also I'll told u that mic will also work when ur using aux cable ,,and it's best for gaming like pubg fortnite ,,,❤️❤️❤️🔥🔥🔥READ MORE",4
it is a fine productREAD MORE,5
Button not working properlyREAD MORE,1
This product it’s very nice and sound quality good 😊🤟😊🤩READ MORE,5
"using them for a year now, the headphones are very goodREAD MORE",4
Finally today I have received product and open the box I got osm headphone I like itREAD MORE,5
I like the headphones but it is not so comfortableREAD MORE,4
It is tight on the ears and gets uncomfortable after some hours. Other than that the product is goodREAD MORE,4
ear pain when used for more than 20 minutesREAD MORE,3
overall goodREAD MORE,3
Head painREAD MORE,3
Very good product..READ MORE,5
"good sound quality, bass is awesome but low build quality.overall best in this price rangeREAD MORE",5
Sometime it misbehave....It is not workingREAD MORE,1
Awesome sound nice qualityREAD MORE,5
Amazing product but to rate for microphone 2/5 and for comfort level 4/5...rest the product at this range is pretty awesome.READ MORE,5
HappyREAD MORE,3
GoodREAD MORE,4
Sometime it misbehave....It is not workingREAD MORE,1
Awesome sound nice qualityREAD MORE,5
Amazing product but to rate for microphone 2/5 and for comfort level 4/5...rest the product at this range is pretty awesome.READ MORE,5
HappyREAD MORE,3
GoodREAD MORE,4
Nice productREAD MORE,5
Nice soundREAD MORE,5
Must buy productThe range is awesome of about 12-14 meters although it is written that it's only 10 metresREAD MORE,5
SuperbREAD MORE,5
"It was a totally waste of money. Generally I prefer boat but this product changed my mind. Its sound quality and bass are very perfect but when it comes to comfort, it is the worst headset. I can not put this on my ear more than 20 mins. It seems like someone is pressing my both ears from two sides. When I'm unable to use this then what to do with sound and bassREAD MORE",3
Value for money at 960READ MORE,5
i bought last year for this headphone and this is really good headphone .  sound quality also awesome ..READ MORE,5
BestbnfjDhjdjcjcjgjvkgHdhdjjfifkvjvufufHdidjjfjfucjjfjjxHxjxjxjxjdjduxjksiaihdhdjdidkkdikjkxJdjjdjxhchcjzkksiasihdhdhdbzkjsiuduhdhbbjjjdididJikxkjchchsiiaiajjbbgfshjudbdhhxjjdjjhxxvydjndjudbdhudhdjdjdjdiidjdhdujdbiksiiehdujdyyuebndnunxhujxbdhxhhhfhhfjffjfhfuuujchhchfhchxhchxucucucuxuucifjjdhhducucuucjfbfhfjxdksokwmjwuudhebdjiuhdbrbjyydbvdgxbddioskwjwqkidpjduqpjeuudyghjdjduhdhxhchhdhfjduijwbhshdjjjjjjjdjjudididhhxhxyxucucucuccuhcuxuxuxuxuxuxuxxuuxuxuxuxuxuxuxuxuxdhehhdhdhdhdhdhdhdhhdhhdh...READ MORE,5
Good one to buy at this costREAD MORE,4
This is a best headphonesREAD MORE,5
"Excellent 👍 product must buy. They delivery services was so good by Flipkart, the delivery boy was also very calm and goodREAD MORE",5
First late delivery then delivery boy refused to delivery. But 5 starts for this super cool product .READ MORE,4
Flipkart always deliver best productREAD MORE,5
Nice productREAD MORE,5
Fantastic productsREAD MORE,4
Super productsREAD MORE,5
Everything is nice but ture mic doesn't work if you use it with aux cable instead of BluetoothREAD MORE,5
